"2", "Natura 2000","59.39518493","24.68773647",44,"mänd"
"2", "Natura 2000","59.39517803","24.68775590",26,"mänd"
"2", "Natura 2000","59.39513924","24.68764219",40,"mänd"
"2", "Natura 2000","59.39500313","24.68786982",30,"mänd"
"2", "Natura 2000","59.39481286","24.68797227",38,"mänd"
"2", "Natura 2000","59.39479215","24.68793174",48,"mänd"
"2", "Natura 2000","59.39307641","24.68916958",16,"lehtpuu"
"2", "Natura 2000","59.39307417","24.68917703",15,"lehtpuu"
"2", "Natura 2000","59.39307416","24.68917925",13,"lehtpuu"
"2", "Natura 2000","59.39306913","24.68917975",10,"lehtpuu"
"2", "Natura 2000","59.39306398","24.68917743",6,"lehtpuu"
"2", "Natura 2000","59.39304181","24.68974525",27,"lehtpuu"
"2", "Natura 2000","59.39303649","24.68975208",10,"lehtpuu"
"2", "Natura 2000","59.39328574","24.69155801",31,"mänd"
"2", "Natura 2000","59.39331873","24.69162641",8,"lehtpuu"
"2", "Natura 2000","59.39332784","24.69165167",8,"lehtpuu"
"2", "Natura 2000","59.39335511","24.69168520",43,"mänd"
"2", "Natura 2000","59.39335516","24.69170471",12,"vaher"
"2", "Natura 2000","59.39334858","24.69171211",7,"lehtpuu"
"2", "Natura 2000","59.39341496","24.69164716",12,"lehtpuu"
"2", "Natura 2000","59.39341897","24.69171379",47,"mänd"
"2", "Natura 2000","59.39349189","24.69172460",10,"lehtpuu"
"2", "Natura 2000","59.39350114","24.69171497",8,"lehtpuu"
"2", "Natura 2000","59.39350950","24.69171981",8,"lehtpuu"
"2", "Natura 2000","59.39352256","24.69175000",6,"lehtpuu"
"2", "Natura 2000","59.39362395","24.69172386",7,"lehtpuu"
"2", "Natura 2000","59.39356328","24.69188991",62,"mänd"
"2", "Natura 2000","59.39354953","24.69192632",12,"lehtpuu"
"2", "Natura 2000","59.39375692","24.69254562",19,"mänd"
"2", "Natura 2000","59.39444697","24.69303389",48,"lehtpuu"
"2", "Natura 2000","59.39448143","24.69300991",45,"lehtpuu"
"2", "Natura 2000","59.39457164","24.69314111",18,"lehtpuu"
"2", "Natura 2000","59.39493259","24.69342316",11,"lehtpuu"
"2", "Natura 2000","59.39494312","24.69342337",12,"lehtpuu"
"2", "Natura 2000","59.39495685","24.69341209",9,"lehtpuu"
