"4", "Natura 2000","59.39507674","24.68778944",34, "mänd"
"4", "Rahumäe","59.39226170","24.68688040",67, "Kuklasepesa kändudega"
"4", "Rahumäe","59.39226170","24.68688040",18, "Kuklasepesa kändudega"
"4", "Natura 2000","59.39354037","24.69197664",46, "mänd"
"4", "Natura 2000","59.39354037","24.69197664",49, "mänd"
"4", "Rahumäe","59.39260128","24.69205374",37,"mänd"
"4", "Rahumäe","59.39253853","24.69196488",42,"mänd"
"4", "Rahumäe","59.39249562","24.69194920",25,"mänd"
"4", "Rahumäe","59.39243628","24.69188490",22,"mänd"
"4", "Rahumäe","59.39242706","24.69189173",28,"mänd"
"4", "Rahumäe","59.39229882","24.69182102",27,"mänd"
"4", "Rahumäe","59.39229094","24.69185714",19,"mänd"
"4", "Rahumäe","59.39229589","24.69187729",20,"mänd"
"4", "Rahumäe","59.39230198","24.69184499",26,"mänd"
"4", "Rahumäe","59.39230061","24.69184590",17,"mänd"
"4", "Rahumäe","59.39230279","24.69187411",18,"mänd"
"4", "Rahumäe","59.39229393","24.69186290",20,"mänd"
"4", "Rahumäe","59.39227725","24.69186482",22,"mänd"
"4", "Rahumäe","59.39226094","24.69183339",25,"mänd"
"4", "Rahumäe","59.39220415","24.69177767",21,"mänd"
"4", "Rahumäe","59.39217283","24.69172622",26,"mänd"
"4", "Rahumäe","59.39215100","24.69169696",22,"mänd"
"4", "Rahumäe","59.39211156","24.69166349",14,"mänd"
"4", "Rahumäe","59.39209896","24.69165802",10,"mänd"
"4", "Rahumäe","59.39193505","24.69169660",40,"mänd"
"4", "Rahumäe","59.39181526","24.69166786",40,"mänd"
"4", "Rahumäe","59.39180339","24.69161718",42,"mänd"
"4", "Rahumäe","59.39171606","24.69160813",45,"mänd"
"4", "Rahumäe","59.39169379","24.69161110",25, "paju"
"4", "Rahumäe","59.39155682","24.69159517",34,"mänd"
"4", "Rahumäe","59.39152733","24.69152513",43,"mänd"
"4", "Rahumäe","59.39137378","24.69162102",37,"mänd"
"4", "Rahumäe","59.39137163","24.69159840",31,"mänd"
"4", "Rahumäe","59.39136346","24.69160415",42,"mänd"
